RQL80010.1	hypothetical protein DY000_00005963
CAF04403.1	glycosyltransferase, partial
CAF04404.1	glycosyltransferase, partial
CAF04375.1	glycosyltransferase, partial
CAF04374.1	glycosyltransferase, partial
CAF04379.1	glycosyltransferase, partial
CAF04373.1	glycosyltransferase, partial
CAF04402.1	glycosyltransferase, partial
CAF04400.1	glycosyltransferase, partial
CAF04385.1	glycosyltransferase, partial
CAF04386.1	glycosyltransferase, partial
CAF04399.1	glycosyltransferase, partial
CAF04387.1	glycosyltransferase, partial
CAF04389.1	glycosyltransferase, partial
CAF04391.1	glycosyltransferase, partial
CAF04397.1	glycosyltransferase, partial
CAF04380.1	glycosyltransferase, partial
KAE8022710.1	hypothetical protein FH972_008491
XP_023876916.1	UDP-glycosyltransferase 74F2-like
KAB1218162.1	UDP-glycosyltransferase 74F2
XP_031264643.1	UDP-glycosyltransferase 74F2-like
XP_030937227.1	UDP-glycosyltransferase 74F2-like
XP_023928676.1	UDP-glycosyltransferase 74F2-like
XP_018833373.1	PREDICTED: UDP-glycosyltransferase 74F2-like
RQM02890.1	hypothetical protein DY000_00029386
XP_030938356.1	UDP-glycosyltransferase 74F2-like isoform X1
XP_030951261.1	UDP-glycosyltransferase 74F2-like
XP_030938357.1	UDP-glycosyltransferase 74F2-like isoform X2
XP_018851350.1	PREDICTED: UDP-glycosyltransferase 74F2-like
XP_030951262.1	UDP-glycosyltransferase 74F2-like
XP_030463107.1	UDP-glycosyltransferase 74F2-like
XP_006351615.1	PREDICTED: UDP-glycosyltransferase 74F2-like
XP_010069228.1	PREDICTED: UDP-glycosyltransferase 74F2
XP_010069228.1	hypothetical protein EUGRSUZ_H00279
XP_023928679.1	UDP-glycosyltransferase 74F2-like
XP_030938358.1	UDP-glycosyltransferase 74F2-like
TMW95287.1	hypothetical protein EJD97_009125
XP_021904688.1	UDP-glycosyltransferase 74F2-like
XP_030938171.1	UDP-glycosyltransferase 74F2-like
XP_030951265.1	UDP-glycosyltransferase 74F2-like
GAY63363.1	hypothetical protein CUMW_224910
XP_015085132.1	UDP-glycosyltransferase 74F2-like
XP_023928678.1	UDP-glycosyltransferase 74F2-like
XP_030536448.1	UDP-glycosyltransferase 74F2-like
XP_006442123.1	UDP-glycosyltransferase 74F2
XP_006442123.1	hypothetical protein CICLE_v10020092mg
XP_022849186.1	UDP-glycosyltransferase 74F2-like
XP_004245060.1	UDP-glycosyltransferase 74F2
XP_007033645.2	PREDICTED: UDP-glycosyltransferase 74F2
XP_028082424.1	UDP-glycosyltransferase 74F2-like
EOY04571.1	UDP-glucosyltransferase 74F2, putative
XP_015581232.1	UDP-glycosyltransferase 74F2
XP_022849187.1	UDP-glycosyltransferase 74F2-like
XP_022722111.1	UDP-glycosyltransferase 74F2-like
XP_006478555.1	UDP-glycosyltransferase 74F2-like isoform X1
OMO71247.1	UDP-glucuronosyl/UDP-glucosyltransferase
XP_006478556.1	UDP-glycosyltransferase 74F2-like isoform X2
XP_021290843.1	UDP-glycosyltransferase 74F2-like
XP_018505131.1	PREDICTED: UDP-glycosyltransferase 74F2 isoform X2
XP_024954039.1	UDP-glycosyltransferase 74F2-like
PON46704.1	UDP-glucuronosyl/UDP-glucosyltransferase
XP_021611793.1	UDP-glycosyltransferase 74F2-like
XP_021611793.1	hypothetical protein MANES_05G120300
TQD80203.1	hypothetical protein C1H46_034257
PON50570.1	UDP-glucuronosyl/UDP-glucosyltransferase
XP_028963994.1	UDP-glycosyltransferase 74F2-like
RXI05535.1	hypothetical protein DVH24_017577
PSS32820.1	UDP-glycosyltransferase
XP_031383819.1	UDP-glycosyltransferase 74F2
XP_031383819.1	hypothetical protein CDL15_Pgr010806
XP_031383819.1	hypothetical protein CRG98_001428
XP_009366234.1	PREDICTED: UDP-glycosyltransferase 74F2 isoform X1
XP_021645157.1	UDP-glycosyltransferase 74F2-like isoform X2
XP_021617765.1	UDP-glycosyltransferase 74F2-like
XP_021617765.1	hypothetical protein MANES_01G017800
GAV67133.1	UDPGT domain-containing protein, partial
KAA8527228.1	hypothetical protein F0562_034675
XP_021645139.1	UDP-glycosyltransferase 74F2-like
XP_016581170.1	PREDICTED: UDP-glycosyltransferase 74F2-like isoform X2
AKA44587.1	UGTPg35
BAV35239.1	UDP-glycose: glycosyltransferase UGT74T3
XP_021611672.1	UDP-glycosyltransferase 74F2-like
XP_021611672.1	hypothetical protein MANES_05G120400
OleD_S2	oleandomycin glycosyltransferase OleD
OleD_S2	Chain A, Ensemble refinement of protein crystal structure (2IYF) of macrolide glycosyltransferases OleD complexed with UDP and Erythromycin A
OleD_S2	Chain B, Ensemble refinement of protein crystal structure (2IYF) of macrolide glycosyltransferases OleD complexed with UDP and Erythromycin A
OleD_S2	oleandomycin glycosyltransferase
2IYF_A	Chain A, The Crystal Structure Of Macrolide Glycosyltransferases: A Blueprint For Antibiotic Engineering
2IYF_A	Chain B, The Crystal Structure Of Macrolide Glycosyltransferases: A Blueprint For Antibiotic Engineering
Q53685.1	RecName: Full=Oleandomycin glycosyltransferase
Q53685.1	glycosyltransferase
WP_037700741.1	macrolide-inactivating glycosyltransferase
WP_037654753.1	macrolide-inactivating glycosyltransferase
WP_073897341.1	macrolide-inactivating glycosyltransferase
WP_073897341.1	glycosyl transferase
WP_123440085.1	macrolide-inactivating glycosyltransferase
WP_123440085.1	MGT family glycosyltransferase
WP_093697861.1	macrolide-inactivating glycosyltransferase
WP_093697861.1	glycosyltransferase, MGT family
WP_100828882.1	macrolide-inactivating glycosyltransferase
WP_100828882.1	MGT family glycosyltransferase
WP_037855610.1	macrolide-inactivating glycosyltransferase
WP_142231438.1	macrolide-inactivating glycosyltransferase
WP_142231438.1	glycosyl transferase
CUW31969.1	Oleandomycin glycosyltransferase
WP_014675723.1	macrolide-inactivating glycosyltransferase
WP_014675723.1	oleandomycin glycosyltransferase
OYP14611.1	glycosyl transferase
WP_093473816.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_093473816.1	glycosyltransferase, MGT family
WP_093473816.1	MGT family glycosyltransferase
WP_142192331.1	macrolide-inactivating glycosyltransferase
WP_059261943.1	macrolide-inactivating glycosyltransferase
WP_059261943.1	glycosyl transferase
AKN72238.1	glycosyl transferase
WP_086703595.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_059253618.1	macrolide-inactivating glycosyltransferase
WP_031172082.1	macrolide-inactivating glycosyltransferase
WP_132783149.1	macrolide-inactivating glycosyltransferase
WP_132783149.1	MGT family glycosyltransferase
SOD81381.1	glycosyltransferase, MGT family
SOD81381.1	MGT family glycosyltransferase
WP_058082433.1	macrolide-inactivating glycosyltransferase
WP_058082433.1	Oleandomycin glycosyltransferase
WP_103811635.1	macrolide-inactivating glycosyltransferase
WP_103811635.1	glycosyl transferase
OXY91582.1	glycosyl transferase
PKV40621.1	MGT family glycosyltransferase
WP_069778076.1	macrolide-inactivating glycosyltransferase
WP_069778076.1	glycosyl transferase
WP_053635113.1	macrolide-inactivating glycosyltransferase
WP_053635113.1	glycosyl transferase
WP_031224577.1	macrolide-inactivating glycosyltransferase
WP_030828367.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_030828367.1	glycosyl transferase
WP_037812774.1	macrolide-inactivating glycosyltransferase
WP_076090820.1	macrolide-inactivating glycosyltransferase
WP_076090820.1	glycosyl transferase
WP_097257138.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_111002173.1	macrolide-inactivating glycosyltransferase
WP_111002173.1	glycosyl transferase
WP_093720566.1	macrolide-inactivating glycosyltransferase
WP_093720566.1	glycosyltransferase, MGT family
WP_094220039.1	macrolide-inactivating glycosyltransferase
WP_101376146.1	macrolide-inactivating glycosyltransferase
WP_067302689.1	macrolide-inactivating glycosyltransferase
WP_067302689.1	glycosyl transferase
WP_053708632.1	macrolide-inactivating glycosyltransferase
WP_053708632.1	glycosyl transferase
WP_143630669.1	macrolide-inactivating glycosyltransferase
WP_055708433.1	macrolide-inactivating glycosyltransferase
WP_055708433.1	MGT family glycosyltransferase
WP_031093103.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_031093103.1	glycosyl transferase
WP_116145595.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_116145595.1	MGT family glycosyltransferase
WP_030984863.1	macrolide-inactivating glycosyltransferase
WP_030645857.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_030645857.1	glycosyl transferase
WP_112467076.1	macrolide-inactivating glycosyltransferase
WP_121547770.1	macrolide-inactivating glycosyltransferase
WP_121547770.1	glycosyl transferase
WP_109541757.1	macrolide-inactivating glycosyltransferase
WP_109541757.1	glycosyl transferase
WP_095937292.1	macrolide-inactivating glycosyltransferase
WP_095937292.1	glycosyl transferase
WP_039830831.1	macrolide-inactivating glycosyltransferase
WP_097270228.1	macrolide-inactivating glycosyltransferase
WP_097270228.1	MGT family glycosyltransferase
WP_031486857.1	macrolide-inactivating glycosyltransferase
WP_086725458.1	macrolide-inactivating glycosyltransferase
WP_064535862.1	macrolide-inactivating glycosyltransferase
WP_064535862.1	glycosyl transferase
WP_063759486.1	macrolide-inactivating glycosyltransferase
WP_059195534.1	macrolide-inactivating glycosyltransferase
WP_059195534.1	glycosyl transferase
WP_079057557.1	macrolide-inactivating glycosyltransferase
WP_079057557.1	glycosyl transferase
WP_126274960.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_126274960.1	macrolide-inactivating glycosyltransferase
WP_126274960.1	MGT family glycosyltransferase
WP_107907753.1	macrolide-inactivating glycosyltransferase
WP_067056162.1	macrolide-inactivating glycosyltransferase
WP_067056162.1	glycosyl transferase
EST34675.1	glycosyl transferase
WP_062668634.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_062668634.1	glycosyl transferase
WP_053655833.1	macrolide-inactivating glycosyltransferase
WP_053655833.1	glycosyl transferase
WP_142168125.1	macrolide-inactivating glycosyltransferase
WP_142168125.1	MGT family glycosyltransferase
EFL38312.1	macrolide glycosyltransferase
WP_145866501.1	macrolide-inactivating glycosyltransferase
WP_145866501.1	MGT family glycosyltransferase
WP_081240292.1	macrolide-inactivating glycosyltransferase
WP_040905893.1	macrolide-inactivating glycosyltransferase
WP_073951366.1	macrolide-inactivating glycosyltransferase
WP_151786481.1	macrolide-inactivating glycosyltransferase
WP_015657019.1	macrolide-inactivating glycosyltransferase
WP_015657019.1	Macrolide glycosyltransferase
WP_052183669.1	macrolide-inactivating glycosyltransferase
WP_071380340.1	macrolide-inactivating glycosyltransferase
WP_071380340.1	glycosyl transferase
SDP37862.1	glycosyltransferase, MGT family
WP_037925911.1	macrolide-inactivating glycosyltransferase
WP_125524779.1	macrolide-inactivating glycosyltransferase
WP_125524779.1	glycosyl transferase
WP_121786296.1	macrolide-inactivating glycosyltransferase
WP_093910663.1	macrolide-inactivating glycosyltransferase
WP_150499302.1	macrolide-inactivating glycosyltransferase
WP_106411858.1	macrolide-inactivating glycosyltransferase
WP_106411858.1	glycosyl transferase
WP_062711633.1	macrolide-inactivating glycosyltransferase
WP_062711633.1	glycosyl transferase
WP_145885312.1	macrolide-inactivating glycosyltransferase
WP_145885312.1	MGT family glycosyltransferase
WP_086867584.1	macrolide-inactivating glycosyltransferase
WP_103783111.1	macrolide-inactivating glycosyltransferase
WP_103783111.1	glycosyl transferase
WP_020942933.1	macrolide-inactivating glycosyltransferase
WP_020942933.1	oleandomycin glycosyltransferase
WP_030802552.1	macrolide-inactivating glycosyltransferase
WP_126395916.1	macrolide-inactivating glycosyltransferase
WP_062719780.1	macrolide-inactivating glycosyltransferase
WP_062719780.1	glycosyl transferase
WP_135792382.1	macrolide-inactivating glycosyltransferase
WP_126896882.1	macrolide-inactivating glycosyltransferase
WP_126896882.1	glycosyl transferase
WP_095752562.1	macrolide-inactivating glycosyltransferase
WP_095752562.1	glycosyl transferase
OIJ96227.1	glycosyl transferase
WP_048582570.1	macrolide-inactivating glycosyltransferase
WP_048582570.1	glycosyl transferase
WP_030184491.1	macrolide-inactivating glycosyltransferase
WP_093865742.1	macrolide-inactivating glycosyltransferase
SEB99129.1	glycosyltransferase, MGT family
WP_063744368.1	macrolide-inactivating glycosyltransferase
WP_147995660.1	macrolide-inactivating glycosyltransferase
SED38609.1	glycosyltransferase, MGT family
WP_037858626.1	macrolide-inactivating glycosyltransferase
WP_024884645.1	macrolide-inactivating glycosyltransferase
WP_030953454.1	macrolide-inactivating glycosyltransferase
WP_137209095.1	macrolide-inactivating glycosyltransferase
WP_134028596.1	macrolide-inactivating glycosyltransferase
WP_134028596.1	MGT family glycosyltransferase
WP_009191290.1	macrolide-inactivating glycosyltransferase
WP_009191290.1	oleandomycin glycosyltransferase
WP_115504924.1	macrolide-inactivating glycosyltransferase
WP_086564467.1	macrolide-inactivating glycosyltransferase
WP_052413889.1	macrolide-inactivating glycosyltransferase
WP_052413889.1	Oleandomycin glycosyltransferase
WP_149547228.1	macrolide-inactivating glycosyltransferase
WP_130336930.1	macrolide-inactivating glycosyltransferase
WP_130336930.1	MGT family glycosyltransferase
WP_079194716.1	macrolide-inactivating glycosyltransferase
WP_079194716.1	glycosyl transferase
SFM92106.1	glycosyltransferase, MGT family
WP_037889382.1	macrolide-inactivating glycosyltransferase
WP_037889382.1	glycosyl transferase
ELS57484.1	putative Macrolide glycosyltransferase
WP_093789658.1	macrolide-inactivating glycosyltransferase
WP_037886080.1	macrolide-inactivating glycosyltransferase
WP_152172368.1	macrolide-inactivating glycosyltransferase
GED84035.1	macrolide-inactivating glycosyltransferase
WP_079176722.1	macrolide-inactivating glycosyltransferase
WP_039988930.1	macrolide-inactivating glycosyltransferase
WP_142266701.1	macrolide-inactivating glycosyltransferase
WP_142266701.1	MGT family glycosyltransferase
WP_127177255.1	macrolide-inactivating glycosyltransferase
WP_136238095.1	macrolide-inactivating glycosyltransferase
WP_058917201.1	macrolide-inactivating glycosyltransferase
WP_058917201.1	glycosyl transferase
WP_062149408.1	macrolide-inactivating glycosyltransferase
WP_062149408.1	glycosyl transferase
WP_031181686.1	macrolide-inactivating glycosyltransferase
GEC03830.1	macrolide-inactivating glycosyltransferase
WP_133919300.1	macrolide-inactivating glycosyltransferase
WP_133919300.1	MGT family glycosyltransferase
WP_093552157.1	macrolide-inactivating glycosyltransferase
WP_093552157.1	glycosyltransferase, MGT family
WP_145828781.1	macrolide-inactivating glycosyltransferase
WP_145828781.1	MGT family glycosyltransferase
WP_127897006.1	macrolide-inactivating glycosyltransferase
WP_031020403.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_128127874.1	macrolide-inactivating glycosyltransferase
WP_128127874.1	glycosyl transferase
WP_052424761.1	macrolide-inactivating glycosyltransferase
WP_045559941.1	macrolide-inactivating glycosyltransferase
WP_093766193.1	macrolide-inactivating glycosyltransferase
WP_028961586.1	macrolide-inactivating glycosyltransferase
WP_037642329.1	macrolide-inactivating glycosyltransferase
WP_037642329.1	glycosyl transferase
WP_018564370.1	macrolide-inactivating glycosyltransferase
WP_102638665.1	macrolide-inactivating glycosyltransferase
WP_086692674.1	macrolide-inactivating glycosyltransferase
WP_071367942.1	macrolide-inactivating glycosyltransferase
WP_071367942.1	glycosyl transferase
WP_109029692.1	macrolide-inactivating glycosyltransferase
WP_063792855.1	macrolide-inactivating glycosyltransferase
WP_003972830.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_003972830.1	antibiotic resistance macrolide glycosyltransferase
WP_003972830.1	putative antibiotic resistance macrolide glycosyltransferase
WP_003972830.1	macrolide glycosyltransferase
WP_003972830.1	Macrolide glycosyltransferase
WP_003972830.1	MGT family glycosyltransferase
WP_003972830.1	macrolide-inactivating glycosyltransferase
WP_037671638.1	macrolide-inactivating glycosyltransferase
WP_150483709.1	macrolide-inactivating glycosyltransferase
WP_019523387.1	macrolide-inactivating glycosyltransferase
WP_060887944.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_135786272.1	macrolide-inactivating glycosyltransferase
WP_086763211.1	macrolide-inactivating glycosyltransferase
WP_086600481.1	macrolide-inactivating glycosyltransferase
WP_086600481.1	glycosyl transferase
WP_085575736.1	macrolide-inactivating glycosyltransferase
WP_085575736.1	glycosyl transferase
WP_054243310.1	macrolide-inactivating glycosyltransferase
WP_054243310.1	glycosyltransferase, MGT family
WP_050810165.1	macrolide-inactivating glycosyltransferase
WP_050810165.1	Oleandomycin glycosyltransferase
WP_033273967.1	macrolide-inactivating glycosyltransferase
WP_073939133.1	macrolide-inactivating glycosyltransferase
WP_073939133.1	glycosyl transferase
WP_057605882.1	macrolide-inactivating glycosyltransferase
WP_057605882.1	glycosyl transferase
WP_051825974.1	macrolide-inactivating glycosyltransferase
WP_103544841.1	macrolide-inactivating glycosyltransferase
WP_099935713.1	macrolide-inactivating glycosyltransferase
WP_099935713.1	MGT family glycosyltransferase
WP_067441911.1	macrolide-inactivating glycosyltransferase
WP_067441911.1	antibiotic resistance macrolide glycosyltransferase
WP_086736895.1	macrolide-inactivating glycosyltransferase
WP_044385111.1	macrolide-inactivating glycosyltransferase
WP_044385111.1	glycosyl transferase
WP_152860795.1	macrolide-inactivating glycosyltransferase
WP_130438006.1	macrolide-inactivating glycosyltransferase
WP_130438006.1	MGT family glycosyltransferase
WP_086169301.1	macrolide-inactivating glycosyltransferase
WP_086169301.1	glycosyl transferase
WP_108710882.1	macrolide-inactivating glycosyltransferase
WP_108710882.1	glycosyl transferase
WP_100566405.1	macrolide-inactivating glycosyltransferase
WP_100566405.1	glycosyl transferase
WP_087806589.1	macrolide-inactivating glycosyltransferase
WP_087806589.1	hypothetical protein B9W62_08500
WP_141366133.1	macrolide-inactivating glycosyltransferase
WP_133886284.1	macrolide-inactivating glycosyltransferase
WP_133886284.1	MGT family glycosyltransferase
WP_131570735.1	macrolide-inactivating glycosyltransferase
WP_069770026.1	macrolide-inactivating glycosyltransferase
WP_142200883.1	macrolide-inactivating glycosyltransferase
WP_142200883.1	MGT family glycosyltransferase
WP_121703550.1	macrolide-inactivating glycosyltransferase
WP_079658845.1	macrolide-inactivating glycosyltransferase
WP_079658845.1	glycosyltransferase, MGT family
WP_093457231.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_093457231.1	glycosyltransferase, MGT family
WP_093457231.1	MGT family glycosyltransferase
WP_151481839.1	macrolide-inactivating glycosyltransferase
WP_141308254.1	macrolide-inactivating glycosyltransferase
WP_030864259.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_030864259.1	Oleandomycin glycosyltransferase
WP_077797881.1	macrolide-inactivating glycosyltransferase
WP_059298340.1	macrolide-inactivating glycosyltransferase
WP_048573254.1	macrolide-inactivating glycosyltransferase
WP_048573254.1	glycosyl transferase
WP_042821848.1	macrolide-inactivating glycosyltransferase
WP_061446835.1	macrolide-inactivating glycosyltransferase
WP_061446835.1	glycosyl transferase
EHN79878.1	antibiotic resistance macrolide glycosyltransferase
WP_070389418.1	macrolide-inactivating glycosyltransferase
WP_070389418.1	hypothetical protein BC342_27745
WP_054102387.1	macrolide-inactivating glycosyltransferase
WP_054102387.1	glycosyl transferase
WP_134651713.1	macrolide-inactivating glycosyltransferase
WP_133932693.1	macrolide-inactivating glycosyltransferase
WP_133932693.1	MGT family glycosyltransferase
WP_064730391.1	macrolide-inactivating glycosyltransferase
WP_064730391.1	hypothetical protein Spa2297_25720
WP_043484675.1	macrolide-inactivating glycosyltransferase
WP_033527583.1	macrolide-inactivating glycosyltransferase
WP_122214033.1	macrolide-inactivating glycosyltransferase
WP_122214033.1	glycosyl transferase
EPJ33989.1	putative Oleandomycin glycosyltransferase
WP_086702045.1	macrolide-inactivating glycosyltransferase
WP_037762796.1	macrolide-inactivating glycosyltransferase
WP_121710076.1	macrolide-inactivating glycosyltransferase
WP_123996914.1	macrolide-inactivating glycosyltransferase
WP_123996914.1	MGT family glycosyltransferase
WP_108987801.1	macrolide-inactivating glycosyltransferase
WP_060890443.1	macrolide-inactivating glycosyltransferase
WP_051858455.1	macrolide-inactivating glycosyltransferase
WP_114875106.1	macrolide-inactivating glycosyltransferase
WP_114875106.1	glycosyl transferase
WP_079053402.1	macrolide-inactivating glycosyltransferase
WP_149826161.1	macrolide-inactivating glycosyltransferase
WP_119581540.1	macrolide-inactivating glycosyltransferase
WP_121720770.1	macrolide-inactivating glycosyltransferase
WP_107461033.1	macrolide-inactivating glycosyltransferase
WP_107461033.1	Oleandomycin glycosyltransferase
WP_048455529.1	macrolide-inactivating glycosyltransferase
WP_037700340.1	macrolide-inactivating glycosyltransferase
WP_037700340.1	glycosyl transferase
WP_143638618.1	macrolide-inactivating glycosyltransferase
WP_125635301.1	macrolide-inactivating glycosyltransferase
WP_123968174.1	macrolide-inactivating glycosyltransferase
WP_123968174.1	MGT family glycosyltransferase
WP_062036388.1	macrolide-inactivating glycosyltransferase
WP_062036388.1	glycosyl transferase
WP_029384642.1	macrolide-inactivating glycosyltransferase
WP_029384642.1	Macrolide glycosyltransferase
WP_046705563.1	macrolide-inactivating glycosyltransferase
WP_125772748.1	macrolide-inactivating glycosyltransferase
WP_127437179.1	macrolide-inactivating glycosyltransferase
WP_127433862.1	macrolide-inactivating glycosyltransferase
EMF21644.1	antibiotic resistance macrolide glycosyltransferase
WP_107482519.1	macrolide-inactivating glycosyltransferase
WP_081553616.1	macrolide-inactivating glycosyltransferase
WP_081553616.1	glycosyl transferase
WP_041668992.1	macrolide-inactivating glycosyltransferase
WP_037885260.1	macrolide-inactivating glycosyltransferase
WP_128801608.1	MULTISPECIES: macrolide-inactivating glycosyltransferase
WP_104634336.1	macrolide-inactivating glycosyltransferase
